City,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-13,85.36,180.75,46.89,9.48,1.375,47.17,185,0.4039296099278485,0,37.12,13.28
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-14,91.27,177.87,51.46,22.83,1.963,39.67,205,0.40284713659367266,2,38.1,14.486666666666666
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-15,71.32,137.16,44.41,16.55,1.727,31.0,138,0.40176466325949683,2,39.08,15.693333333333332
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-16,67.62,142.13,52.72,22.06,1.511,54.34,126,0.400682189925321,0,40.06,16.9
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-17,95.98,168.03,50.36,23.37,1.219,40.08,221,0.4852927296310601,0,41.25,19.29
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-18,80.38,144.0,51.7,16.67,2.007,50.74,168,0.3846864552741602,0,40.02,9.63
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-19,76.82,132.67,51.87,18.38,1.853,59.72,157,0.4632657563613033,2,39.745000000000005,12.675
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-20,105.76,174.3,59.71,20.4,2.089,31.51,253,0.5418450574484465,1,39.47,15.72
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-21,82.48,156.84,54.32,23.19,1.654,26.8,175,0.4215844557165329,1,39.57,15.07
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-22,70.7,131.43,51.26,16.54,1.951,43.74,136,0.4287708101514817,2,40.2275,14.7325
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-23,29.94,59.39,39.68,9.29,1.491,56.98,50,0.4359571645864305,2,40.885000000000005,14.395
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-24,57.7,123.4,55.98,18.78,1.318,36.8,96,0.4431435190213793,2,41.542500000000004,14.057500000000001
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-25,86.92,170.22,55.76,20.07,1.731,41.08,190,0.4503298734563281,0,42.2,13.72
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-26,84.41,185.35,45.39,18.38,1.474,40.57,182,0.4341393383378935,0,41.63,14.47
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-27,51.62,102.69,45.82,12.51,2.434,23.83,86,0.2463792343812212,1,42.22,15.51
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-28,72.42,116.39,41.75,15.98,1.573,13.25,142,0.3823012116352596,1,41.97,13.35
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-02-29,78.21,143.19,35.87,19.86,2.06,32.81,161,0.4183703094452875,2,42.19,14.815000000000001
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-01,81.91,177.21,45.02,16.49,1.43,41.03,173,0.4544394072553155,1,42.41,16.28
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-02,46.97,71.66,35.34,19.12,1.438,45.66,79,0.25538432632354,0,42.29,13.59
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-03,85.78,145.61,49.15,18.31,1.458,33.62,186,0.39477854836555,0,43.55,12.55
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-04,36.65,56.14,41.6,17.72,1.628,49.65,62,0.1718025314645017,0,42.79,12.98
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-05,63.34,138.91,24.34,20.4,1.457,41.94,112,0.3367375547799645,0,41.66,20.56
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-06,79.22,171.19,39.28,13.64,1.668,37.04,164,0.4107913989364596,0,42.92,13.98
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-07,96.99,204.92,55.79,12.43,1.723,56.0,224,0.4684322132656351,0,43.34,11.74
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-08,81.95,140.11,40.2,24.0,1.844,44.16,173,0.3735671972375433,1,43.48,15.68
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-09,74.56,112.32,42.79,14.97,1.874,31.76,149,0.3442950429755113,2,43.0,17.235
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-10,65.09,120.48,51.61,24.28,1.681,56.65,118,0.3150228887134793,0,42.52,18.79
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-11,83.87,135.76,62.11,26.39,1.378,32.17,180,0.4533964977465461,0,45.12,13.24
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-12,75.11,142.14,49.09,16.81,1.91,49.09,151,0.3573914319242375,0,43.96,18.83
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-13,59.42,102.13,39.29,22.81,2.138,26.01,99,0.33203892227901965,2,44.254999999999995,16.71
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-14,44.84,76.52,43.49,15.12,1.548,41.97,75,0.3066864126338018,0,44.55,14.59
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-15,62.05,101.4,34.94,15.95,1.312,27.73,108,0.3556769138759702,1,43.61,13.09
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-16,52.6,83.79,73.89,22.54,1.896,37.68,88,0.2423915756484042,1,45.68,15.35
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-17,92.94,202.97,51.04,19.92,1.747,45.06,211,0.21866156188380428,2,45.5475,15.4125
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-18,77.9,165.0,49.43,23.4,1.617,19.75,160,0.19493154811920438,2,45.415,15.475
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-19,65.36,136.3,26.33,14.87,2.113,34.65,119,0.1712015343546045,2,45.2825,15.5375
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-20,29.18,52.48,38.48,17.63,1.801,37.34,49,0.1474715205900046,0,45.15,15.6
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-21,64.18,116.11,45.31,11.35,1.769,41.13,115,0.216281695034288,2,44.754999999999995,14.23
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-22,53.79,104.57,52.89,14.79,1.441,42.71,90,0.2850918694785714,0,44.36,12.86
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-23,42.23,73.89,45.6,7.8,1.691,38.25,71,0.2395985438638126,0,42.97,15.9
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-24,33.13,64.0,49.11,23.62,1.471,34.35,56,0.1931451700751318,0,43.32,11.34
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-25,61.05,98.07,38.29,19.63,1.544,48.29,104,0.3208250178348797,0,44.39,15.99
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-26,62.36,118.24,55.66,14.01,0.98,16.86,109,0.3240598794249162,0,44.86,17.07
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-27,65.05,136.98,39.55,11.67,1.519,52.25,118,0.2966809417203235,0,42.8,16.66
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-28,45.79,98.07,42.08,24.57,1.353,45.01,77,0.1851649564855109,0,45.04,20.64
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-29,66.14,120.78,58.69,22.56,1.937,41.36,121,0.328457716599429,0,44.74,11.6
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-30,68.19,141.12,61.81,22.68,1.51,32.31,128,0.3253247303242563,0,45.47,20.03
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-03-31,47.03,87.64,43.95,16.57,1.498,67.97,79,0.2462568866678695,1,46.17,13.12
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-01,42.52,71.19,50.66,15.86,1.371,49.43,71,0.21902398645219018,2,45.085,15.504999999999999
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-02,38.83,75.25,54.3,13.5,2.029,47.17,65,0.1917910862365109,0,44.0,17.89
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-03,27.9,42.58,48.58,13.34,1.93,47.62,46,0.2164535330410965,0,45.99,12.0
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-04,48.72,80.51,42.33,24.8,2.084,27.22,82,0.22032331736125357,2,45.343333333333334,12.46
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-05,46.63,76.51,35.92,17.36,2.083,31.64,78,0.22419310168141063,2,44.696666666666665,12.92
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-06,51.61,96.88,56.98,21.11,1.479,46.84,86,0.2280628860015677,0,44.05,13.38
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-07,50.4,98.49,30.92,22.14,2.126,51.82,84,0.2738616519276982,0,44.73,13.31
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-08,44.04,87.2,45.62,6.17,1.634,51.3,74,0.187777595378395,0,44.58,15.66
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-09,61.15,105.61,44.77,20.72,1.742,56.21,105,0.18547822719831059,2,45.230000000000004,16.55
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-10,31.2,59.17,51.25,11.96,1.688,54.99,53,0.1831788590182262,0,45.88,17.44
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-11,27.0,55.61,54.91,19.12,1.739,40.54,45,0.189468705872965,2,45.39333333333334,14.806666666666667
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-12,44.11,94.49,31.31,28.85,1.857,48.24,74,0.19575855272770382,2,44.906666666666666,12.173333333333332
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-13,35.61,77.27,46.99,15.67,1.555,53.05,60,0.2020483995824426,1,44.42,9.54
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-14,53.74,106.34,46.82,24.98,1.803,47.9,90,0.2432042928515369,0,44.31,16.29
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-15,54.1,90.13,47.07,18.0,1.921,39.31,90,0.2470824959432151,2,44.17666666666667,15.763333333333334
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-16,29.47,45.94,58.4,19.14,1.647,47.39,49,0.2509606990348933,2,44.04333333333333,15.236666666666666
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-17,43.86,68.23,38.54,17.38,1.628,21.63,74,0.2548389021265715,0,43.91,14.71
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-18,68.16,112.33,63.49,15.85,1.737,29.47,128,0.3651834060576033,0,42.91,13.92
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-19,48.49,74.09,52.35,14.53,1.077,40.93,81,0.2379102974340045,0,44.78,14.11
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-20,38.69,67.89,63.57,13.83,1.357,39.4,65,0.23716342921364536,2,44.78,14.370000000000001
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-21,38.21,73.82,69.78,17.73,2.36,35.6,64,0.2364165609932862,0,44.78,14.63
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-22,13.37,21.88,52.05,21.79,1.516,44.45,22,0.05,0,42.94,20.21
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-23,46.46,70.75,30.29,16.91,2.026,43.28,78,0.2055034691586875,0,45.38,18.15
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-24,37.06,67.47,44.02,16.2,2.033,35.57,63,0.2173817814775548,0,42.14,17.31
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-25,40.59,84.2,24.88,16.97,1.832,36.24,68,0.21824984333477526,2,42.495000000000005,16.105
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-26,29.96,51.93,55.63,16.97,1.776,33.58,50,0.2191179051919957,0,42.85,14.9
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-27,35.02,70.58,65.23,21.65,1.979,32.18,59,0.2034370964958715,2,42.93,15.350000000000001
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-28,42.49,63.86,47.42,12.48,1.845,43.5,71,0.1877562877997473,0,43.01,15.8
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-29,19.72,34.99,30.05,18.97,1.827,54.03,33,0.113605885635883,0,41.9,15.34
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-04-30,60.52,122.91,53.47,13.02,1.687,36.74,103,0.3006444565036167,1,43.29,16.66
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-01,30.89,49.87,47.52,14.4,1.407,46.02,52,0.1375745781146082,0,41.81,19.76
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-02,33.8,73.65,40.92,24.66,1.756,23.86,57,0.1338135022758049,0,42.01,15.03
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-03,25.64,47.85,53.0,21.6,1.292,37.38,43,0.0878503706121056,0,40.11,15.59
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-04,26.92,57.89,39.99,21.23,1.261,48.7,45,0.1383951006651463,0,41.27,12.37
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-05,25.5,50.6,45.51,24.32,1.192,45.65,43,0.1837357043681505,2,41.065,13.274999999999999
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-06,47.63,78.45,37.73,19.22,1.628,39.02,80,0.2290763080711547,1,40.86,14.18
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-07,26.82,54.02,46.99,16.23,1.354,38.4,45,0.1345199898749608,0,41.4,18.19
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-08,36.63,70.06,47.94,20.69,1.75,44.44,62,0.1732725916146883,0,41.14,15.31
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-09,22.23,37.97,38.98,11.31,1.814,47.68,37,0.18145567952765188,2,41.056666666666665,15.546666666666667
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-10,44.14,74.61,38.84,28.2,1.31,49.97,74,0.18963876744061542,2,40.973333333333336,15.783333333333333
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-11,42.88,84.19,58.04,17.67,1.783,38.83,72,0.197821855353579,0,40.89,16.02
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-12,25.55,43.77,44.54,24.18,1.248,36.77,43,0.0915659589814841,0,40.58,13.2
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-13,17.28,33.24,39.49,10.72,1.589,42.39,29,0.1056926089202472,0,39.44,17.5
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-14,28.19,46.63,61.93,18.24,1.68,27.09,47,0.07784630446012361,2,38.55,17.905
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-15,12.3,19.61,60.75,21.3,1.593,52.36,20,0.05,0,37.66,18.31
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-16,26.37,42.49,42.29,27.99,1.769,52.5,44,0.05711383992881573,2,38.1025,17.3475
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-17,23.06,46.53,42.94,17.6,2.063,32.51,38,0.06422767985763145,2,38.545,16.384999999999998
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-18,31.51,53.63,57.59,18.03,1.62,40.89,53,0.07134151978644718,2,38.9875,15.4225
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-19,11.52,17.77,45.48,15.16,1.7,37.78,19,0.0784553597152629,0,39.43,14.46
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-20,22.61,35.36,58.2,15.26,1.69,35.34,38,0.105354972690824,0,38.49,14.56
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-21,29.24,53.73,47.27,23.58,1.267,35.26,49,0.1125933788712413,0,37.03,16.81
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-22,38.38,65.76,43.9,24.51,1.47,42.59,65,0.15602664561356816,2,37.2525,15.884999999999998
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-23,18.44,28.06,54.61,23.75,1.537,45.91,31,0.199459912355895,2,37.475,14.959999999999999
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-24,30.44,55.86,46.84,14.38,1.642,40.14,52,0.24289317909822186,2,37.697500000000005,14.035
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-25,45.77,78.59,51.08,27.72,1.627,45.68,77,0.2863264458405487,0,37.92,13.11
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-26,25.03,45.54,55.74,17.64,1.475,34.96,42,0.1247668600453576,0,36.07,8.47
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-27,8.23,13.51,44.61,19.8,2.228,51.83,14,0.13719175518378315,2,36.35,11.845
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-28,31.96,59.77,27.71,17.74,1.353,25.79,54,0.1496166503222087,0,36.63,15.22
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-29,46.54,73.48,26.65,21.49,1.92,48.74,78,0.2719742123289348,0,35.72,14.58
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-30,5.0,8.46,45.73,18.91,1.208,23.69,8,0.05,0,33.7,14.52
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-05-31,5.0,9.37,35.42,20.25,1.596,41.19,8,0.08603810968284689,2,34.45,14.015
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-01,15.57,33.92,52.89,20.16,1.898,50.02,26,0.1220762193656938,1,35.2,13.51
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-02,5.0,10.08,47.12,16.01,1.516,56.96,8,0.14340961949892997,2,34.93666666666667,12.966666666666667
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-03,43.71,79.77,45.15,24.65,1.836,45.78,73,0.16474301963216612,2,34.67333333333333,12.423333333333334
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-04,33.86,53.89,39.37,24.83,1.715,39.96,57,0.1860764197654023,0,34.41,11.88
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-05,19.92,37.49,51.03,13.87,1.537,56.99,33,0.1410926791322904,0,33.62,13.53
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-06,9.52,15.01,40.07,16.58,2.154,32.96,16,0.062040741290948,0,34.06,19.43
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-07,5.0,10.08,42.81,16.66,1.593,29.04,8,0.05,0,32.31,18.4
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-08,5.0,10.41,61.28,15.78,1.082,29.56,8,0.05,0,34.5,15.18
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-09,5.0,10.82,19.74,12.33,1.625,42.66,8,0.05,2,33.480000000000004,15.6
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-10,9.75,20.42,56.35,15.83,1.786,22.33,16,0.05,0,32.46,16.02
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-11,15.4,26.68,58.73,18.68,1.7,45.95,26,0.05,0,31.39,14.79
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-12,39.52,68.21,59.25,13.5,2.029,43.73,67,0.05983947631115514,2,31.37,15.786666666666667
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-13,23.21,46.34,31.51,21.58,1.876,34.74,39,0.06967895262231028,2,31.349999999999998,16.783333333333335
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-14,19.99,38.94,58.22,8.63,2.035,43.46,33,0.0795184289334654,0,31.33,17.78
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-15,5.0,10.18,39.34,22.25,1.594,52.68,8,0.0647592144667327,2,30.189999999999998,16.425
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-16,5.0,10.15,41.31,17.54,1.331,38.36,8,0.05,0,29.05,15.07
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-17,5.0,8.21,36.52,14.43,1.782,74.47,8,0.07906544927828525,2,29.145,13.24
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-18,21.71,45.36,59.96,17.63,1.37,35.23,36,0.1081308985565705,0,29.24,11.41
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-19,18.15,36.74,50.06,17.11,1.48,39.06,30,0.0850280032548896,0,30.3,13.2
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-20,7.0,14.24,36.32,22.29,0.823,57.64,12,0.09050996380219535,2,29.335,13.754999999999999
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-21,19.3,38.98,47.88,21.47,1.304,44.1,32,0.0959919243495011,0,28.37,14.31
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-22,15.33,30.55,51.99,17.02,2.356,35.23,26,0.11324472873344535,2,28.3,16.035
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-23,23.67,36.18,29.62,16.03,1.52,50.42,39,0.1304975331173896,0,28.23,17.76
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-24,13.75,25.83,28.22,28.09,1.774,44.03,23,0.087599982861859,0,28.04,16.34
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-25,9.58,14.91,53.37,14.67,1.577,39.61,16,0.05,0,26.34,14.69
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-26,33.65,70.11,38.39,14.38,1.575,49.91,57,0.1531356287564369,0,25.39,12.02
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-27,20.34,34.75,30.18,18.39,1.3,37.73,34,0.13383870232992684,2,25.39666666666667,13.29
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-28,18.12,27.45,52.9,15.24,1.219,50.83,30,0.11454177590341677,2,25.403333333333332,14.56
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-29,5.0,7.87,57.99,21.04,1.393,42.13,8,0.0952448494769067,0,25.41,15.83
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-06-30,24.8,48.91,52.79,21.57,1.904,47.35,41,0.0779294379934202,0,27.72,15.27
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-01,5.0,10.13,47.4,19.29,1.603,63.35,8,0.05,1,26.43,13.85
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-02,5.0,9.43,38.72,13.74,1.263,23.88,8,0.05,0,24.64,15.8
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-03,29.11,56.92,50.03,20.32,1.39,47.61,49,0.1487324479171966,0,26.18,12.89
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-04,5.0,10.29,49.91,17.28,1.844,61.71,8,0.05,0,23.7,12.71
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-05,25.49,46.28,40.68,21.98,1.715,48.62,42,0.0969989249359342,0,24.91,10.29
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-06,31.8,50.78,46.16,19.06,1.417,36.3,54,0.13401710909614775,2,24.310000000000002,13.25
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-07,36.44,77.92,33.13,12.91,1.82,41.73,62,0.1710352932563613,0,23.71,16.21
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-08,5.0,8.09,56.97,22.79,2.356,48.98,8,0.11051764662818064,2,23.630000000000003,16.395
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-09,10.33,16.73,36.88,7.6,1.782,33.51,17,0.05,0,23.55,16.58
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-10,25.09,50.35,29.73,24.63,1.953,58.38,42,0.0960742028511203,0,21.44,16.75
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-11,35.3,76.75,47.12,20.59,1.74,46.4,60,0.11549493479696205,2,21.475,16.105
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-12,22.86,41.27,40.84,20.52,1.85,46.13,38,0.1349156667428038,1,21.51,15.46
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-13,22.07,43.37,43.91,8.8,1.569,29.89,37,0.0783980704734468,0,20.82,15.53
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-14,5.0,9.55,58.5,23.25,1.918,46.62,8,0.0618872313190191,0,19.79,14.52
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-15,29.27,44.81,44.13,17.22,1.88,38.6,49,0.097470763858425,0,22.18,13.97
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-16,29.9,63.74,31.04,15.94,1.491,48.02,50,0.11826236335965265,2,20.619999999999997,11.04
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-17,30.68,57.32,29.17,24.07,1.123,34.52,52,0.1390539628608803,0,19.06,8.11
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-18,13.52,23.58,68.26,17.01,1.91,18.85,23,0.15561608854560027,2,19.354999999999997,10.385
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-19,30.82,66.9,35.26,14.25,1.895,34.92,52,0.1721782142303203,0,19.65,12.66
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-20,42.62,73.74,53.15,10.59,1.384,51.69,72,0.17815334159960625,2,18.955,13.440000000000001
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-21,34.65,70.7,59.15,24.35,1.596,30.74,59,0.1841284689688922,0,18.26,14.22
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-22,12.41,18.78,40.72,13.04,1.561,43.66,21,0.0589394894267508,0,19.24,9.55
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-23,5.0,9.57,49.65,24.85,1.247,31.36,8,0.0836186928008779,2,18.29,9.18
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-24,25.95,47.53,34.27,21.57,1.737,54.37,43,0.108297896175005,0,17.34,8.81
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-25,51.16,103.55,51.43,15.76,1.354,54.22,86,0.2979269787091295,0,17.53,16.58
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-26,39.48,60.63,43.4,4.39,1.799,57.06,66,0.2205989580702014,0,15.14,15.79
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-27,40.37,75.92,30.32,20.36,1.464,35.2,68,0.17248422705833144,2,15.785,16.265
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-28,31.7,50.76,50.49,11.54,1.548,37.58,54,0.1243694960464615,0,16.43,16.74
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-29,32.83,62.3,53.88,19.07,1.157,42.82,56,0.1713546776435963,0,14.91,17.07
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-30,8.04,16.39,32.03,22.87,1.339,54.93,13,0.05,0,15.76,17.06
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-07-31,19.78,36.55,34.53,18.93,1.415,36.03,33,0.0948888685103164,1,15.66,9.37
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-01,15.27,28.64,57.82,15.18,1.605,36.99,25,0.085292355375587,0,14.24,19.82
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-02,49.32,90.95,48.79,21.36,2.277,43.58,83,0.2697268458034796,0,15.74,16.57
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-03,39.24,83.38,25.22,9.75,1.926,42.49,66,0.1946045695854692,2,15.635,17.134999999999998
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-04,29.26,50.6,39.44,18.07,1.944,31.69,49,0.1194822933674588,1,15.53,17.7
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-05,31.57,60.74,34.92,17.96,1.752,53.63,54,0.2297271795777174,0,12.56,12.84
Indore,Madhya Pradesh,West,22.7196,75.8577,2024-08-06,33.4,64.8,54.15,20.53,0.993,34.24,57,0.19466143064375901,2,13.02,14.18
