city,state,zone,latitude,longitude,date,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,CPCB_AQI
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-07,113.1,209.18,38.46,23.48,1.218,53.14,277
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-08,110.96,212.56,27.03,25.61,1.443,49.16,270
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-09,84.78,162.24,43.54,19.04,1.7,53.54,183
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-10,78.44,169.25,47.08,18.19,1.952,39.32,162
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-11,75.32,158.52,33.58,19.79,2.129,23.16,152
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-12,99.05,187.57,41.86,17.27,1.237,46.5,231
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-13,80.66,156.96,65.75,25.12,1.527,40.95,169
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-14,91.35,153.61,57.15,23.18,1.537,39.48,205
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-15,78.93,156.97,41.47,24.36,1.983,51.45,163
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-16,102.92,210.65,29.42,11.95,1.382,34.49,244
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-17,129.66,214.93,72.14,31.98,1.218,54.54,308
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-18,78.72,161.26,50.83,12.88,1.691,57.5,163
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-19,57.6,119.64,33.67,25.09,1.271,32.71,96
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-20,85.35,129.75,50.59,14.13,1.635,45.58,185
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-21,92.21,163.85,55.64,11.11,1.649,46.35,208
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-22,96.9,145.72,37.44,14.61,1.665,38.49,224
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-23,103.75,211.42,62.13,22.84,1.878,36.97,246
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-24,84.79,182.24,65.97,13.26,1.227,46.68,183
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-25,132.02,221.37,31.42,23.26,1.165,25.78,310
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-26,91.33,191.31,47.65,18.35,2.125,20.62,205
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-27,87.83,187.81,39.52,16.34,1.67,38.35,193
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-28,119.55,248.56,47.58,18.32,1.963,32.54,299
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-29,91.46,192.45,25.77,29.44,1.787,48.97,206
Korba,Chhattisgarh,West,22.3595,82.7501,2024-11-30,104.86,217.8,59.41,29.47,1.575,31.08,250
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-01,79.08,151.71,35.14,14.94,1.632,38.13,164
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-02,101.04,207.13,54.71,17.14,2.046,40.9,237
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-03,98.88,171.03,30.52,14.38,1.612,60.51,230
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-04,68.91,135.12,43.42,18.35,2.033,21.67,130
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-05,97.52,173.16,36.22,27.57,1.83,42.38,226
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-06,98.12,199.51,67.64,14.97,1.674,42.06,228
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-07,67.44,122.53,40.84,22.49,1.619,41.93,126
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-08,83.67,134.24,39.21,18.11,2.22,36.96,179
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-09,90.7,199.03,37.18,17.32,1.997,31.67,203
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-10,113.29,238.84,47.89,22.57,1.341,42.44,278
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-11,94.56,186.53,39.3,9.25,1.633,47.65,216
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-12,84.23,172.29,36.89,18.29,1.594,37.77,181
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-13,113.24,215.8,32.63,25.48,1.395,31.4,278
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-14,88.78,147.71,55.81,22.57,1.53,52.73,196
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-15,90.43,197.74,55.57,11.44,1.693,30.99,202
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-16,97.35,149.63,43.37,15.31,2.044,30.38,225
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-17,100.47,164.03,36.36,15.58,1.533,47.25,236
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-18,117.46,178.3,55.69,11.17,1.819,50.61,292
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-19,114.71,173.13,44.21,14.28,1.521,29.85,283
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-20,76.02,149.45,62.62,13.98,1.979,44.97,154
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-21,97.66,154.61,36.92,20.56,1.463,34.7,226
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-22,102.31,184.29,27.99,22.71,1.244,28.18,242
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-23,82.22,150.4,50.78,23.7,1.902,39.23,174
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-24,91.87,194.09,32.73,13.04,1.655,57.93,207
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-25,108.27,214.95,70.19,18.23,1.345,28.56,261
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-26,84.22,129.54,43.79,23.93,1.575,46.27,181
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-27,85.49,178.24,58.61,12.19,1.638,43.4,185
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-28,66.94,132.1,44.85,23.55,1.469,45.67,124
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-29,121.86,183.72,50.63,16.04,2.125,46.05,302
Korba,Chhattisgarh,West,22.3595,82.7501,2024-12-30,110.31,168.89,45.22,18.02,1.407,36.87,268
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-01,37.06,63.21,41.61,13.01,1.444,41.2,63
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-02,28.79,45.14,23.88,14.55,1.726,39.5,48
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-03,15.65,33.42,12.85,9.59,1.51,33.79,26
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-04,70.81,137.85,35.51,16.36,1.197,46.45,137
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-05,31.05,60.18,39.71,12.71,0.708,42.2,53
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-06,40.22,63.88,43.87,9.32,1.439,39.55,68
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-07,57.66,120.33,19.03,10.16,0.706,24.55,96
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-08,38.54,80.95,31.86,15.55,1.219,51.56,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-09,30.83,46.25,54.02,16.35,1.394,32.41,52
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-10,55.3,86.76,29.49,8.46,0.923,58.69,92
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-11,36.36,62.74,39.46,15.18,0.735,67.35,61
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-12,32.69,52.33,18.38,18.11,1.577,46.36,55
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-13,41.7,88.96,39.33,8.08,1.255,53.13,70
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-14,52.02,90.02,44.48,16.36,0.851,35.31,87
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-15,44.5,71.67,41.7,10.92,1.102,47.77,75
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-16,28.41,56.18,28.37,2.0,1.5,63.35,47
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-17,20.46,40.97,21.69,19.45,1.689,44.38,34
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-18,37.45,72.07,46.14,18.06,0.756,53.16,63
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-19,32.23,68.22,31.26,14.32,0.875,56.22,55
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-20,62.98,131.26,31.27,18.34,1.476,30.68,111
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-21,57.72,89.63,34.0,20.29,1.249,59.19,96
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-22,16.8,27.61,26.8,16.46,0.722,38.17,28
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-23,36.52,72.04,42.0,12.87,0.814,33.52,62
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-24,33.1,54.91,21.32,20.0,1.329,34.48,56
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-25,32.44,70.84,36.03,18.94,1.09,60.55,55
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-26,26.08,45.38,34.45,4.97,1.176,39.47,43
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-27,50.2,99.33,48.09,12.26,1.239,43.05,84
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-28,38.21,69.93,44.37,13.1,1.245,55.22,64
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-29,47.81,84.82,58.63,4.82,1.763,43.03,80
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-30,50.13,87.6,48.75,5.78,1.169,59.12,84
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-01-31,45.47,71.18,25.72,10.76,1.111,52.07,76
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-01,48.71,83.83,23.92,13.2,1.435,36.93,82
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-02,39.67,66.61,31.11,18.75,1.664,46.17,67
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-03,51.72,86.67,40.3,17.52,0.926,41.65,86
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-04,49.89,101.52,29.15,14.39,0.735,26.05,83
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-05,42.98,76.23,26.67,19.85,1.27,52.23,72
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-06,49.67,104.11,25.96,12.08,0.972,44.29,83
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-07,50.35,80.5,41.38,3.9,1.07,62.91,84
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-08,38.81,75.28,51.51,14.75,1.295,35.19,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-09,42.37,77.85,39.34,12.98,1.335,56.37,71
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-10,50.14,92.43,31.18,11.4,1.014,31.9,84
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-11,19.32,30.92,50.83,17.77,1.076,52.55,32
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-12,25.73,43.68,37.9,19.47,1.285,51.77,43
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-13,54.02,96.17,39.78,9.65,1.159,41.15,90
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-14,27.2,48.86,29.09,6.99,1.245,57.13,45
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-15,37.7,67.44,37.38,13.36,1.086,46.73,64
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-16,48.33,105.89,37.56,14.67,1.518,50.12,81
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-17,44.41,79.06,10.79,12.47,1.794,50.65,75
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-18,53.85,103.38,17.53,21.26,1.596,48.5,90
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-19,49.27,76.5,36.59,9.75,1.253,56.2,82
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-20,48.88,76.99,30.97,9.8,1.653,41.61,82
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-21,51.64,99.3,29.36,5.91,1.23,41.9,86
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-22,53.29,111.74,46.4,9.07,1.26,30.98,89
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-23,51.11,87.04,31.63,9.79,1.007,46.76,85
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-24,64.68,112.94,47.61,15.03,1.395,36.88,116
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-25,18.17,29.68,41.2,10.32,1.453,40.5,30
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-26,32.95,58.79,17.61,22.86,1.205,40.8,56
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-27,23.86,50.75,27.74,7.69,0.9,54.82,40
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-28,12.7,22.63,38.12,9.34,1.368,49.97,21
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-02-29,52.13,98.25,44.17,2.0,0.596,47.9,87
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-01,17.24,35.33,37.33,4.75,1.111,57.05,29
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-02,52.58,110.43,33.94,9.39,1.391,46.78,88
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-03,50.98,111.21,32.15,15.77,0.908,61.23,85
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-04,36.14,77.81,44.06,14.24,1.543,44.62,61
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-05,68.45,123.75,45.5,9.04,0.671,45.77,129
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-06,30.75,62.11,35.0,19.9,0.929,38.44,52
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-07,33.61,57.36,11.84,11.32,0.62,61.49,57
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-08,25.87,56.88,34.9,9.49,1.138,32.81,43
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-09,68.61,139.41,31.26,7.02,1.548,47.21,129
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-10,35.9,74.36,51.91,9.14,1.61,58.22,61
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-11,46.66,76.84,37.97,12.17,0.967,59.8,78
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-12,33.41,56.6,29.13,2.0,1.049,55.31,57
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-13,18.68,37.65,36.84,13.61,0.978,58.77,31
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-14,64.01,126.62,40.37,4.63,0.886,68.55,114
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-15,38.7,80.64,31.03,10.49,1.088,69.67,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-16,46.65,71.79,43.52,8.8,1.544,52.12,78
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-17,36.1,72.31,26.68,17.09,1.485,44.73,61
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-18,46.08,74.06,29.67,5.43,1.272,47.16,77
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-19,40.43,74.24,47.12,15.48,1.026,47.06,68
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-20,5.0,8.06,32.45,8.9,1.251,46.94,8
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-21,23.46,43.65,24.17,3.1,1.257,59.98,39
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-22,51.03,81.57,45.61,17.96,1.348,27.75,85
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-23,34.83,60.52,22.43,5.33,1.179,53.26,59
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-24,10.71,23.47,13.75,8.79,1.312,37.88,18
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-25,58.87,89.76,52.36,14.21,1.663,48.59,98
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-26,26.95,53.32,39.29,7.0,1.318,41.8,45
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-27,48.59,75.42,29.86,15.04,1.119,50.19,81
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-28,14.42,24.08,28.21,10.94,1.446,36.18,24
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-29,37.89,68.41,55.95,25.0,0.629,59.16,64
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-30,50.8,107.64,22.42,9.43,1.14,24.98,85
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-03-31,54.53,87.63,35.84,14.11,1.676,58.27,91
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-01,34.53,65.08,39.27,15.12,1.493,34.08,58
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-02,16.22,34.42,16.78,15.2,1.08,53.97,27
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-03,15.82,24.64,43.35,2.0,1.236,71.61,26
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-04,29.16,45.3,30.5,14.03,0.825,45.29,49
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-05,18.45,38.14,21.27,17.21,0.948,48.44,31
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-06,60.97,92.97,35.85,14.03,1.37,40.95,104
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-07,56.53,103.27,50.31,8.78,1.462,52.63,94
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-08,44.78,77.07,25.5,7.29,0.998,53.96,75
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-09,64.06,120.29,30.58,9.18,1.693,35.79,114
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-10,42.46,84.45,61.64,22.21,1.436,37.54,71
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-11,16.98,29.06,25.62,11.04,0.839,46.15,28
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-12,37.5,75.92,46.73,8.9,0.801,35.68,63
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-13,60.41,132.02,28.22,6.82,1.762,50.06,102
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-14,53.51,88.73,36.08,12.84,1.352,64.66,89
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-15,13.51,21.74,5.0,16.43,1.213,41.89,23
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-16,49.83,105.77,33.45,16.63,0.835,59.36,83
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-17,47.07,94.38,51.14,12.91,1.175,34.47,79
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-18,33.79,68.26,12.31,10.05,1.854,37.74,57
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-19,27.66,50.93,41.8,2.0,1.844,52.06,46
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-20,17.04,26.03,24.84,18.14,0.977,42.66,28
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-21,18.18,35.97,26.31,10.33,1.402,49.29,30
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-22,38.51,76.39,37.55,2.34,1.023,33.2,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-23,62.77,121.25,39.39,9.52,1.922,50.34,110
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-24,24.37,42.69,41.68,11.33,0.838,39.69,41
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-25,62.05,124.18,38.78,12.48,1.087,66.79,108
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-26,13.46,28.56,31.85,10.39,0.958,59.35,22
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-27,21.45,35.56,17.54,14.21,0.96,60.66,36
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-28,29.06,45.02,33.15,14.8,1.644,34.97,48
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-29,35.06,62.43,23.25,12.14,0.895,47.87,59
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-04-30,53.03,108.29,20.81,13.43,0.612,53.66,89
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-01,41.44,88.51,48.39,15.66,0.956,56.57,70
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-02,32.82,62.12,37.96,13.56,1.892,57.19,56
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-03,29.56,45.25,28.28,6.02,0.96,55.5,49
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-04,37.39,57.56,35.95,12.01,1.358,32.49,63
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-05,43.76,81.1,39.42,14.76,1.487,37.0,73
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-06,27.38,55.02,29.21,13.67,1.091,50.77,46
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-07,17.25,26.14,25.6,7.43,1.191,46.07,29
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-08,38.83,83.95,19.68,3.57,1.402,50.67,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-09,34.35,65.2,23.35,15.61,1.109,58.23,58
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-10,44.2,92.14,18.52,20.38,0.851,60.42,74
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-11,9.32,15.13,31.35,15.3,2.003,67.65,16
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-12,25.92,43.94,45.35,14.88,1.144,42.49,43
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-13,51.51,81.37,36.66,9.13,1.417,37.23,86
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-14,44.78,68.46,27.0,8.16,1.416,39.12,75
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-15,26.62,43.1,52.07,11.25,1.789,44.73,44
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-16,34.42,60.41,24.07,23.17,1.092,46.49,58
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-17,7.75,14.79,42.55,8.58,1.006,51.39,13
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-18,13.57,24.96,42.76,10.46,1.551,40.84,23
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-19,32.32,68.17,33.4,10.42,0.767,57.64,55
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-20,7.14,14.32,42.12,24.18,0.849,55.59,12
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-21,61.34,124.7,53.11,10.18,1.385,51.06,105
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-22,40.31,74.89,26.8,6.83,1.202,51.18,68
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-23,60.83,94.52,33.27,2.0,1.193,52.1,104
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-24,43.06,65.21,36.58,8.41,0.449,54.34,72
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-25,35.06,53.36,32.89,9.72,0.823,53.9,59
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-26,15.59,27.05,36.14,16.5,1.454,38.43,26
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-27,5.0,10.31,42.17,12.53,0.262,69.61,8
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-28,29.28,54.54,43.69,6.61,1.484,54.2,49
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-29,41.82,86.9,22.81,15.24,0.773,49.71,70
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-30,49.9,81.75,40.32,4.03,1.328,36.65,84
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-05-31,31.64,57.89,52.43,7.16,1.56,61.71,54
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-01,5.0,8.12,47.06,9.78,1.176,62.87,8
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-02,18.73,31.18,28.22,15.52,1.137,46.46,31
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-03,9.23,17.27,28.54,12.53,1.152,45.54,15
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-04,23.48,42.1,36.12,12.48,1.103,58.06,39
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-05,35.41,54.69,35.84,8.48,1.424,49.02,60
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-06,45.61,76.07,34.1,16.09,1.225,42.7,76
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-07,36.05,70.56,38.42,14.79,1.179,48.34,61
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-08,33.5,56.51,20.75,10.58,0.966,41.61,57
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-09,28.83,43.85,48.1,11.27,1.534,44.53,48
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-10,30.32,52.94,6.36,12.79,0.824,53.07,52
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-11,33.43,53.61,41.0,16.31,1.373,62.38,57
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-12,43.48,94.21,39.67,9.2,0.745,26.43,73
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-13,12.81,19.65,52.06,13.32,1.026,42.5,21
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-14,14.77,23.54,22.33,11.64,1.258,38.26,25
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-15,29.79,44.98,45.27,12.96,0.999,60.48,50
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-16,51.48,96.48,35.83,14.16,0.834,58.35,86
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-17,44.11,73.42,43.27,12.0,1.205,32.78,74
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-18,19.27,39.08,39.28,11.31,1.383,66.04,32
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-19,15.98,24.83,40.93,17.55,1.509,51.7,27
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-20,43.64,67.17,24.77,17.59,0.97,38.4,73
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-21,51.15,107.92,17.61,7.2,1.474,50.65,86
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-22,18.8,28.56,33.53,9.45,0.901,60.96,31
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-23,43.57,83.81,28.94,2.14,0.76,44.07,73
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-24,52.79,102.5,21.78,20.04,1.044,52.44,88
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-25,23.9,51.65,37.7,14.44,1.249,44.32,40
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-26,30.27,63.61,37.88,11.39,1.272,61.32,51
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-27,45.25,90.56,48.51,24.57,1.352,24.78,76
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-28,25.57,38.89,48.81,11.55,0.851,54.45,43
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-29,38.48,68.1,37.28,17.47,1.737,52.96,65
Chennai,Tamil Nadu,South,13.0827,80.2707,2024-06-30,50.27,91.17,32.05,7.07,1.316,45.51,84
